id,type,address,number,postal_code,municipality,province,location,public,available,hours,latitude,longitude
1276.0,,Place de la Gare,1.0,6724.0,Houdemont,Luxembourg,,Y,,,49.726578146092,5.538250908972
1277.0,,Rue du Châtelet,2.0,6720.0,Habay,Luxembourg,,Y,,,49.731771908576,5.654070789765
1282.0,,Jules Bourboux,,5170.0,Bois-de-Villers,Namur,,Y,,,50.39033,4.82407
1283.0,,Chaussée de Dinant ,2.0,5170.0,Profondeville,Namur,,Y,,,50.377709656198,4.869017463582
1284.0,,avenue Roquebrune Cap Martin ,32.0,5170.0,Profondeville,Namur,,Y,,,50.381252189934,4.853192791902
1286.0,,Chaussée de Tongres ,269.0,4000.0,Liège,Liège,,Y,,,50.670247590481,5.543560676995
1296.0,,Rue Montoyer,51.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.84078742696,4.371340453798
1306.0,,kerkomsesteenweg ,55.0,3370.0,Boutersem,Vlaams-Brabant,,Y,,,50.844856212309,4.841637473945
1307.0,,Pastorijstraat ,62.0,2590.0,Berlaar,Antwerpen,,Y,,,51.119148880764,4.668752758144
1312.0,,Rue Verte,11.0,7000.0,Mons,Hainaut,,Y,,,50.455944538329,3.955467550063
1314.0,,Avenue des biolleux,19.0,4800.0,Verviers,Liège,,Y,,,50.62150476995,5.840385912843
1320.0,,Rue des Thermes Romains ,7.0,6700.0,ARLON,Luxembourg,,Y,,,49.679896447655,5.812875108003
1321.0,,Avenue de la Station,,5030.0,GEMBLOUX,Namur,,Y,,,50.569709057641,4.69160279871
1322.0,,Veldonkstraat,1.0,3120.0,Tremelo,Vlaams-Brabant,,Y,,,50.991209019437,4.704607019529
1323.0,,Rue des Biolleux,3.0,4800.0,VERVIERS,Liège,,Y,,,50.622671853784,5.832927077783
1326.0,,Hermeslaan ,,1831.0,DIEGEM,Vlaams-Brabant,,Y,,,50.882596145554,4.443858248308
1328.0,,Paradeplein ,1.0,2500.0,LIER,Antwerpen,,Y,,,51.132227834841,4.561115458869
1334.0,,Potierue ,5.0,4000.0,Liège,Liège,,Y,,,50.645745946395,5.579289545109
1335.0,,Quai de la Batte,10.0,4000.0,Liège,Liège,,Y,,,50.521246814412,5.237142772059
1337.0,,Rue de Namur,2.0,4000.0,Liège,Liège,,Y,,,50.619058679146,5.576915622492
1338.0,,Koning Albert 1 laan,,8200.0,Sint-Michiels,West-Vlaanderen,,Y,,,51.165416140907,3.194776711868
1355.0,,Houtsaegerlaan ,13.0,8670.0,Koksijde,West-Vlaanderen,,Y,,,51.106195990511,2.651525467006
1356.0,,Zeedijk,,8670.0,Koksijde,West-Vlaanderen,,Y,,,51.119989378636,2.631311110324
1357.0,,Zeedijk,,8670.0,Koksijde,West-Vlaanderen,,Y,,,51.119989378636,2.631311110324
1358.0,,Leopold II-laan,2.0,8670.0,Koksijde,West-Vlaanderen,,Y,,,51.11602507118,2.682529959214
1359.0,,Zeedijk,,8670.0,Koksijde,West-Vlaanderen,,Y,,,51.119989378636,2.631311110324
1360.0,,Oudegemsebaan,2.0,9200.0,Dendermonde,Oost-Vlaanderen,,Y,,,51.009027646393,4.061560567497
1363.0,,Zeelaan,303.0,8670.0,Koksijde,West-Vlaanderen,,Y,,,51.118579791448,2.634396544953
1365.0,,Potstraat,12.0,3300.0,Tienen,Vlaams-Brabant,,Y,,,50.790119828093,4.941075595534
1371.0,,Quai de la Voirie,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.860258713765,4.349932905449
1374.0,,Pluimstraat,16.0,8600.0,Diksmuide,West-Vlaanderen,,Y,,,51.025703107484,2.872479140233
1375.0,,Pluimstraat,18.0,8600.0,DIKSMUIDE,West-Vlaanderen,,Y,,,51.026496622258,2.868979276563
1379.0,,Rue General de Gaulle,55.0,1310.0,La hulpe,Brabant Wallon,,Y,,,50.73818622657,4.48540734336
1380.0,,Gert-Noël-strasse,,4731.0,Eynatten,Liège,,Y,,,50.677529364559,6.075621850506
1381.0,,Brandstraat,3.0,9160.0,Lokeren,Oost-Vlaanderen,,Y,,,51.084974017499,4.012211525818
1386.0,,Rue des Combattants,26.0,4051.0,Vaux-sous-Chèvremont,Liège,,Y,,,50.601631067973,5.633209490046
1387.0,,Place Victor Horta,11.0,1060.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.837002788129,4.335374126367
1388.0,,Place Victor Horta,11.0,1060.0,Brussel,Bruxelles-Brussel,,Y,,,50.837002788129,4.335374126367
1391.0,,Oudaan,,2000.0,Antwerpen,Antwerpen,,Y,,,51.215847872627,4.403510597734
1392.0,,Rue Jarlicyn,5.0,6800.0,Libramont-Chevigny,Luxembourg,,Y,,,49.923497592063,5.379263556273
1393.0,,Rue de la Halle,1.0,7000.0,Mons,Hainaut,,Y,,,50.452296775976,3.954076573231
1394.0,,Place des Carmes ,,1300.0,Wavre,Brabant Wallon,,Y,,,50.716053328961,4.607290467055
1395.0,,Abdijbekepark,2.0,8200.0,Brugge,West-Vlaanderen,,Y,,,51.194331618582,3.199572099
1396.0,,Leopoldplein,16.0,3500.0,Hasselt,Limburg,,Y,,,50.927514057107,5.334934184949
1405.0,,Rue Tir de Ronet,39.0,5020.0,FLAWINNE,Namur,,Y,,,50.453176037619,4.832794649914
1408.0,,Rue Aily 1 ,1.0,4431.0,Loncin,Liège,,Y,,,50.660859831349,5.505381729229
1411.0,,Rue de la Providence,150.0,6030.0,Marchienne-au-Pont,Hainaut,,Y,,,50.413030278179,4.408339654208
1414.0,,Rue de Courrière,49.0,7181.0,Feluy,Hainaut,,Y,,,50.525495719904,4.203530678571
1419.0,,Tijsmanstunnel West,,2040.0,Antwerpen,Antwerpen,,Y,,,51.306290398733,4.312524635951
1421.0,,Montaigneweg,2.0,3620.0,Lanaken,Limburg,,Y,,,50.881563038976,5.641353430991
1439.0,,Rue de Liège,6.0,6180.0,Courcelles,Hainaut,,Y,,,50.472677457366,4.369266687133
1441.0,,Koning Albert II-laan,15.0,1210.0,Brussel,Bruxelles-Brussel,,Y,,,50.858513391976,4.356999771836
1444.0,,Avenue d Alés,1.0,4040.0,Herstal,Liège,,Y,,,50.669654333966,5.62512346067
1445.0,,Place Jean Jaurés,1.0,4040.0,Herstal,Liège,,Y,,,50.664984677297,5.630435331552
1446.0,,Rue Emile Muraille,158.0,4040.0,Herstal,Liège,,Y,,,50.675014749608,5.618553514557
1447.0,,Rue Large Voie,74.0,4040.0,Herstal,Liège,,Y,,,50.666581978639,5.633973036781
1456.0,,Antwerpsestraat,145.0,2500.0,LIER,Antwerpen,,Y,,,51.134734820172,4.565126283357
1465.0,,Hoofd,1.0,2830.0,Willebroek,Antwerpen,,Y,,,51.081659058613,4.365799093789
1480.0,,Terlochtweg ,1.0,2620.0,Hemiksem,Antwerpen,,Y,,,51.150244609988,4.337503129774
1481.0,,Rue des Azalées ,6.0,7331.0,Baudour,Hainaut,,Y,,,50.478413504374,3.854641732669
1482.0,,Avenue de l Industrie,19.0,1420.0,Braine-l Alleud,Brabant Wallon,,Y,,,50.688335988991,4.329903006707
1492.0,,Fontainasplein,,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.845169380042,4.34607578096
1493.0,,Fontainasplein,,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.845169380042,4.34607578096
1495.0,,kerkomsesteenweg ,65.0,3370.0,Boutersem,Vlaams-Brabant,,Y,,,50.845381170905,4.841709642132
1496.0,,Chaussée de ala Hulpe,120.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.796950157172,4.39884633962
1503.0,,Place Van Zeeland,31.0,7060.0,Soignies,Hainaut,,Y,,,50.578781580822,4.068535149129
1505.0,,Chaussée de Couvin,41.0,6460.0,Chimay,Hainaut,,Y,,,50.046831974781,4.323420778068
1506.0,,Avenue Ernst,4.0,4800.0,Petit-Rechain,Liège,,Y,,,50.620314036785,5.834600136538
1509.0,,Kontichsesteenweg ,25.0,2630.0,Aartselaar,Antwerpen,,Y,,,51.143793981124,4.38406745176
1510.0,,Haven 1036 Vitshoekstraat,5.0,2070.0,Zwijndrecht,Antwerpen,,Y,,,51.236545439454,4.306545492404
1511.0,,Havenlaan ,,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.871912660304,4.355907908811
1513.0,,Champs de Tignée,1.0,4671.0,Barchon,Liège,,Y,,,50.662435614812,5.695962536007
1525.0,,Rue de France ,35.0,5600.0,Philippeville,Namur,,Y,,,50.196245475764,4.539101898921
1526.0,,Steenweg op Wortel,,2330.0,Merksplas,Antwerpen,,Y,,,51.362508288901,4.827343940905
1530.0,,Bevrijdingsstraat,1.0,2490.0,Balen,Antwerpen,,Y,,,51.170731783458,5.163813608309
1531.0,,17de Escadrille Lichtvliegwe Straat,14.0,2490.0,BALEN,Antwerpen,,Y,,,51.158606166,5.182956618
1534.0,,Vredelaan ,1.0,2490.0,BALEN,Antwerpen,,Y,,,51.172086843835,5.175147533964
1541.0,,Rue du Maroquin,1.0,1080.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.856724819567,4.341838585372
1543.0,,Rue Joseph Wouters,2.0,4300.0,Waremme,Liège,,Y,,,50.698043993068,5.256488036949
1547.0,,Steenovenstraat,,2390.0,MALLE,Antwerpen,,Y,,,51.302023056364,4.71069383524
1555.0,,Rue de la Cense ,12.0,6830.0,Bouillon,Luxembourg,,Y,,,49.840961745866,5.003943892663
1557.0,,Rue du Bosquet,9.0,1348.0,Louvain-la-Neuve,Brabant Wallon,,Y,,,50.659894557046,4.633682372344
1559.0,,Centrumlaan,100.0,9400.0,Ninove,Oost-Vlaanderen,,Y,,,50.832606018909,4.017532106497
1562.0,,Nijverheidsstraat,16.0,2260.0,Westerlo,Antwerpen,,Y,,,51.140136998678,4.920709750112
1563.0,,Nijverheidsstraat,16.0,2260.0,WESTERLO,Antwerpen,,Y,,,51.140136998678,4.920709750112
1564.0,,Nijverheidsstraat,16.0,2260.0,WESTERLO,Antwerpen,,Y,,,51.140136998678,4.920709750112
1565.0,,Nijverheidsstraat,16.0,2260.0,WESTERLO,Antwerpen,,Y,,,51.140136998678,4.920709750112
1566.0,,Rue Haute,,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.841252767089,4.351747593016
1567.0,,Rue Haute,296.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.835604728589,4.347541548474
1568.0,,Rue de l Abricotier,7.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.835486543754,4.348925903602
1569.0,,Rue du Cerf ,375.0,1070.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.821550540077,4.314589940158
1570.0,,Rue Médori,70.0,1020.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.88572314516,4.350230882107
1574.0,,Mechelsesteenweg,120.0,2860.0,Sint-Katelijne-Waver,Antwerpen,,Y,,,51.058437163503,4.52278132761
1576.0,,"Quart.Village4, Clos Mercator",12.0,4000.0,Liège,Liège,,Y,,,50.586851425742,5.564957999422
1577.0,,J. Van Rijswijcklaan,191.0,2020.0,Antwerpen,Antwerpen,,Y,,,51.190694291699,4.399717973731
1578.0,,Maaltekouter,1.0,9051.0,Gent,Oost-Vlaanderen,,Y,,,51.027381499776,3.690817255383
1582.0,,Jules Bordet Parc I zone C ,,7180.0,Seneffe,Hainaut,,Y,,,50.510500643318,4.259090129803
1584.0,,"Rue Jules Bordet Park I, zone C",,7180.0,SENEFFE,Hainaut,,Y,,,50.510500643318,4.259090129803
1585.0,,"Rue Jules Bordet, Parc I zone C",,7180.0,SENEFFE,Hainaut,,Y,,,50.510500643318,4.259090129803
1586.0,,"Rue Jules Bordet, Parc I zone C",,7180.0,SENEFFE,Hainaut,,Y,,,50.510500643318,4.259090129803
1587.0,,"Rue Jules Bordet, Parc I, zone C",,7180.0,SENEFFE,Hainaut,,Y,,,50.510500643318,4.259090129803
1588.0,,Esplanade,1.0,1020.0,Brussel,Bruxelles-Brussel,,Y,,,50.899784248741,4.342770569186
1597.0,,Rue de Chênée,53.0,4031.0,Angleur,Liège,,Y,,,50.609139451109,5.608225718889
1613.0,,Rue de Hermée,195.0,4040.0,Herstal,Liège,,Y,,,50.693121678519,5.625954030839
1618.0,,Avenue Eugène Plasky,144.0,1030.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.852119131411,4.396662434748
1628.0,,Dr. Roelenslaan,2.0,8810.0,Lichtervelde,West-Vlaanderen,,Y,,,51.026062188217,3.133780529319
1631.0,,Wetstraat,44.0,1040.0,Brussel,Bruxelles-Brussel,,Y,,,50.845236708804,4.370949773291
1632.0,,Wetstraat,44.0,1040.0,Brussel,Bruxelles-Brussel,,Y,,,50.845236708804,4.370949773291
1634.0,,Zandstraat,15.0,8810.0,Lichtervelde,West-Vlaanderen,,Y,,,51.027562171699,3.134649984136
1640.0,,Rue Maurice Brosius,47.0,5020.0,Flawinne,Namur,,Y,,,50.454843407709,4.805093465748
1641.0,,Rue Maurice Brosius,47.0,5020.0,Flawinne,Namur,,Y,,,50.454843407709,4.805093465748
1643.0,,Allée Hof ter Vleesdreef,1.0,1070.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.810054340777,4.288085775584
1650.0,,Kern,18.0,2610.0,Wilrijk,Antwerpen,,Y,,,51.171171623827,4.39346960019
1651.0,,Bist,1.0,2610.0,Wilrijk,Antwerpen,,Y,,,51.281821085737,4.437067650462
1658.0,,Rue des Alexiens,45.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.843012403158,4.350307827979
1661.0,,Iepersestraat,,8890.0,Moorslede,West-Vlaanderen,,Y,,,50.883736979267,3.047534859269
1662.0,,Pater Lievensstraat,20.0,8890.0,Moorslede,West-Vlaanderen,,Y,,,50.892200470386,3.066832759914
1674.0,,Sportstraat,5.0,9860.0,Oosterzele,Oost-Vlaanderen,,Y,,,50.940783867119,3.794707760119
1680.0,,Baal,25.0,3980.0,Tessenderlo,Limburg,,Y,,,51.079565468747,5.089331178502
1682.0,,Kwadestraat,,8800.0,Roeselare,West-Vlaanderen,,Y,,,50.903787252034,3.173775103092
1689.0,,Voldersstraat,24.0,9000.0,Gent,Oost-Vlaanderen,,Y,,,51.052329689754,3.723973968869
1691.0,,Chaussée de Waterloo,182.0,5002.0,Saint-Servais,Namur,,Y,,,50.472762407955,4.845157286546
1694.0,,Place Communale,22.0,6230.0,Pont-à-Celles,Hainaut,,Y,,,50.51203340113,4.362081212952
1695.0,,Avenue de la Gare,12.0,6238.0,Luttre,Hainaut,,Y,,,50.506027637052,4.385213322463
1696.0,,Rue Célestin Freinet,1.0,6230.0,PONT-À-CELLES,Hainaut,,Y,,,50.508291543308,4.368900370848
1697.0,,Rue Notre-Dame de Grâce ,,6230.0,PONT-À-CELLES,Hainaut,,Y,,,50.509648097507,4.358665191206
1698.0,,Place des Résistants,10.0,6230.0,PONT-À-CELLES,Hainaut,,Y,,,50.48696353506,4.407030761505
1700.0,,Rue du Vivier,4.0,6500.0,Beaumont,Hainaut,,Y,,,50.240031993128,4.241028094776
1720.0,,Rue de Nerverlée ,,5020.0,SUARLÉE,Namur,,Y,,,50.491120229303,4.801765668821
1721.0,,Chapelle Beaussart,101.0,6032.0,MONT-SUR-MARCHIENNE,Hainaut,,Y,,,50.400602980703,4.419289885284
1737.0,,Route de Lennik ,788.0,1070.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.815373957537,4.273282077291
1738.0,,Grand-Route,260.0,7530.0,Gaurain-Ramecroix,Hainaut,,Y,,,50.596028268615,3.486347852036
1739.0,,Rue du Marché,30.0,1210.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.856878501762,4.357218371871
1743.0,,Route de Maka,100.0,6880.0,Auby-sur-Semois,Luxembourg,,Y,,,49.811112795309,5.170450737931
1744.0,,Koning Albert I-Laan,188.0,8200.0,Sint-Michiels,West-Vlaanderen,,Y,,,51.182934200011,3.204603084924
1745.0,,Kwatrechtsteenweg,160.0,9230.0,Wetteren,Oost-Vlaanderen,,Y,,,50.993121350647,3.841240985245
1750.0,,Maastrichtersteenweg,441.0,3700.0,Tongeren,Limburg, glvl bur personeel,Y,,,50.789137343312,5.513616914634
1753.0,,Parklaan,3.0,9400.0,Ninove,Oost-Vlaanderen,kassa,Y,,,50.829776791311,4.020146505917
1760.0,,Av. E. Van Nieuwenhuyse,2.0,1160.0,Bruxelles,Bruxelles-Brussel, rez - fond du couloir,Y,,,50.813249487962,4.420659655137
1761.0,,Av. E. Van Nieuwenhuyse,2.0,1160.0,Bruxelles,Bruxelles-Brussel,"2e étage, fond couloir",Y,,,50.813249487962,4.420659655137
1763.0,,Battelsesteenweg,315.0,2800.0,Mechelen,Antwerpen, inkom gebouw,Y,,,51.032530083802,4.457057483707
1764.0,,Mechelsesteenweg,586.0,1800.0,Vilvoorde,Vlaams-Brabant, glvl atrium receptie HQ,Y,,,50.943473158844,4.442753933576
1766.0,,Rue de la Brasserie,4.0,5530.0,Purnode,Namur, rdc couloir laboratoire,Y,,,50.311242337484,4.943709692426
1767.0,,Van Frachenlaan,,1820.0,Steenokkerzeel,Vlaams-Brabant,"ingang, extern",Y,,,50.9129557719,4.509931082053
1768.0,,Orchideeënlaan,19.0,1820.0,STEENOKKERZEEL,Vlaams-Brabant,"buitenmuur, dicht bij ingang",Y,,,50.920639387761,4.504985206064
1769.0,,Vanheylenstraat,,1820.0,STEENOKKERZEEL,Vlaams-Brabant, 15 meter van ingang,Y,,,50.917825550939,4.476770212498
1774.0,,Wegvoeringstraat,21.0,9230.0,Wetteren,Oost-Vlaanderen, 2e verd. Hoofdgebouw links,Y,,,51.007440197751,3.887258555688
1775.0,,Arbedkaai,3.0,9042.0,Sint-Kruis-Winkel,Oost-Vlaanderen, controlekamer 1e verd,Y,,,51.1531038448,3.788257969445
1776.0,,Electronicalaan,,2610.0,Wilrijk,Antwerpen, ingang productie,Y,,,51.158552895005,4.373947525479
1777.0,,Dynamicalaan,18.0,2610.0,Wilrijk,Antwerpen, ingang productie,Y,,,51.156782201099,4.374892620544
1778.0,,Terbekenhofdreef,30.0,2610.0,Wilrijk,Antwerpen, ingang productie,Y,,,51.155730817074,4.374247130181
1782.0,,Aalstersestraat,142.0,9280.0,Wieze,Oost-Vlaanderen, gevel portiersloge,Y,,,50.979960337738,4.092753987803
1783.0,,L. Van Regenmortellei,6.0,2150.0,Borsbeek,Antwerpen, gevel buiten,Y,,,51.195192649586,4.486757332686
1784.0,,Dijleweg ,,2820.0,Rijmenam,Antwerpen,zij ingang spelers- en inkomhal,Y,,,51.004386812803,4.566215552051
1785.0,,Mechelsbroekstraat,4.0,2820.0,Bonheiden,Antwerpen, naast inkompoort,Y,,,51.027604416491,4.523103947064
1786.0,,Morrensplein,10.0,2820.0,Bonheiden,Antwerpen, tss biblioth en cultuurcentr,Y,,,51.025388283201,4.548805795866
1787.0,,Eisenhouwerlaan,,2820.0,Bonheiden,Antwerpen, inkomloket voetbal,Y,,,51.022173710916,4.557145051613
1788.0,,Waversesteenweg,,2820.0,Bonheiden,Antwerpen, inkomhal sporthal,Y,,,51.032054665819,4.551130182063
1789.0,,St. Maartensberg ,,2820.0,Bonheiden,Antwerpen,nst inrijpoort gemeenschpscentr,Y,,,51.000776542258,4.583118805397
1795.0,,Route de Ramioul,1.0,4480.0,Engis,Liège, rez vers bur. maintenance,Y,,,50.580867760759,5.413547755596
1809.0,,Rue du Commerce,19.0,1400.0,Nivelles,Brabant Wallon, accueil,Y,,,50.588953104144,4.365502458236
1810.0,,Liefdestraat,10.0,3300.0,Tienen,Vlaams-Brabant,ingang,Y,,,50.808647186872,4.944339257173
1816.0,,Oude Liersebaan,4.0,2390.0,MALLE,Antwerpen,Geriaterie,Y,,,51.275212793273,4.644827705177
1817.0,,Oude Liersebaan,4.0,2390.0,MALLE,Antwerpen,Ortho,Y,,,51.275212793273,4.644827705177
1818.0,,Oude Liersebaan,4.0,2390.0,MALLE,Antwerpen,SP Dienst,Y,,,51.275212793273,4.644827705177
1820.0,,Rubensstraat,160.0,2300.0,Turnhout,Antwerpen,"glvl, spoedafdeling",Y,,,51.314117438772,4.943718996338
1825.0,,Grand Route,287.0,4400.0,Flémalle,Liège, 1ière étage gauche escalier,Y,,,50.59918837184,5.470230842694
1826.0,,Rue du Village,183.0,4400.0,Flémalle,Liège,sortie bureau vers garage,Y,,,50.600986261924,5.470990313512
1827.0,,Rue des Ecoles,6.0,4287.0,Lincent,Liège, entrée principal,Y,,,50.714876447206,5.03243892688
1833.0,,Rue Godefroid,35.0,5000.0,Namur,Namur,5ième étage,Y,,,50.467456076512,4.862322837516
1834.0,,Place du Châtelet,,4960.0,Malmédy,Liège, rez-de-chaussée,Y,,,50.426585142362,6.027301396981
1835.0,,Koning Fabiolalaan,116.0,9000.0,Gent,Oost-Vlaanderen,2e verdieping,Y,,,51.039524782002,3.699560418585
1853.0,,Grote Markt,1.0,2300.0,Turnhout,Antwerpen, onthaal,Y,,,51.323184813989,4.947487080911
